District_Code,District_Name,Mandal_Code,Mandal_Name,Village_Code,Village_Name
5,अकोला,5,मुर्तुज़ापुर,270500050052510000,औरंगपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052810000,कंझरा
5,अकोला,5,मुर्तुज़ापुर,270500050053010000,कमळखेड
5,अकोला,5,मुर्तुज़ापुर,270500050053020000,कमळणी
5,अकोला,5,मुर्तुज़ापुर,270500050052120000,कवठा खोलापूर
5,अकोला,5,मुर्तुज़ापुर,270500050052650000,कवठा सोपीनाथ
5,अकोला,5,मुर्तुज़ापुर,270500050052990000,कव्हळा
5,अकोला,5,मुर्तुज़ापुर,270500050051940000,कादवी
5,अकोला,5,मुर्तुज़ापुर,270500050053000000,कानडी
5,अकोला,5,मुर्तुज़ापुर,270500050052940000,कामठा
5,अकोला,5,मुर्तुज़ापुर,270500050052730000,कारली
5,अकोला,5,मुर्तुज़ापुर,270500050051960000,कासवी
5,अकोला,5,मुर्तुज़ापुर,270500050052470000,कासारखेड
5,अकोला,5,मुर्तुज़ापुर,270500050053040000,किनखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052780000,किन्ही
5,अकोला,5,मुर्तुज़ापुर,270500050052580001,कुरुम-1
5,अकोला,5,मुर्तुज़ापुर,270500050052580002,कुरुम-2
5,अकोला,5,मुर्तुज़ापुर,270500050052140000,कोळसरा
5,अकोला,5,मुर्तुज़ापुर,270500050051840000,खरबडी
5,अकोला,5,मुर्तुज़ापुर,270500050051870000,खरब ढोरे
5,अकोला,5,मुर्तुज़ापुर,270500050051850000,खरब नवले
5,अकोला,5,मुर्तुज़ापुर,270500050053090000,खांदला
5,अकोला,5,मुर्तुज़ापुर,270500050051630000,खापरवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050051680000,खुदावंतपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052550000,खोडद
5,अकोला,5,मुर्तुज़ापुर,270500050052690000,गणेशपुर
5,अकोला,5,मुर्तुज़ापुर,270500050051910000,गाजीपुर
5,अकोला,5,मुर्तुज़ापुर,270500050052280000,गिरधरपुर
5,अकोला,5,मुर्तुज़ापुर,270500050052150000,गुंजवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050053130000,गोपालपुंर
5,अकोला,5,मुर्तुज़ापुर,270500050051930000,गोरेगांव
5,अकोला,5,मुर्तुज़ापुर,270500050052910000,गौलखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052490000,गौलखेडी
5,अकोला,5,मुर्तुज़ापुर,270500050051540000,घुंगशी
5,अकोला,5,मुर्तुज़ापुर,270500050051950000,चिखली
5,अकोला,5,मुर्तुज़ापुर,270500050052250000,चिंचखेड
5,अकोला,5,मुर्तुज़ापुर,270500050051750000,जांभा खु.
5,अकोला,5,मुर्तुज़ापुर,270500050051730000,जांभा बु.
5,अकोला,5,मुर्तुज़ापुर,270500050052840000,जामठी खु. (आरखेड)
5,अकोला,5,मुर्तुज़ापुर,270500050052630000,जामठी खू. (वडगाव)
5,अकोला,5,मुर्तुज़ापुर,270500050052660000,जामठी बु.
5,अकोला,5,मुर्तुज़ापुर,270500050052390000,जितापूर
5,अकोला,5,मुर्तुज़ापुर,270500050051790000,जितापूर नाकट
5,अकोला,5,मुर्तुज़ापुर,270500050052590000,जेठापूर
5,अकोला,5,मुर्तुज़ापुर,270500050051920000,टाकळी गाजीपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052350000,टिपटाळा
5,अकोला,5,मुर्तुज़ापुर,270500050051650000,ताकवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050052920000,तुरखेड
5,अकोला,5,मुर्तुज़ापुर,270500050051710000,दताळा
5,अकोला,5,मुर्तुज़ापुर,270500050052850000,दहातोंडा
5,अकोला,5,मुर्तुज़ापुर,270500050051590000,दातवी
5,अकोला,5,मुर्तुज़ापुर,270500050051640000,दापूरा
5,अकोला,5,मुर्तुज़ापुर,270500050051610000,दुर्गवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050051860000,देवरण
5,अकोला,5,मुर्तुज़ापुर,270500050052880000,धानोरा खु.
5,अकोला,5,मुर्तुज़ापुर,270500050053100000,धानोरा पाटेकर
5,अकोला,5,मुर्तुज़ापुर,270500050052870000,धानोरा बु.
5,अकोला,5,मुर्तुज़ापुर,270500050052080000,धानोरा वैद्य
5,अकोला,5,मुर्तुज़ापुर,270500050052710000,धामोरी खु.
5,अकोला,5,मुर्तुज़ापुर,270500050052720000,धामोरी बु.
5,अकोला,5,मुर्तुज़ापुर,270500050052970000,धोत्रा शिंदे
5,अकोला,5,मुर्तुज़ापुर,270500050052240000,नवसाळ
5,अकोला,5,मुर्तुज़ापुर,270500050052460000,नागठाणा
5,अकोला,5,मुर्तुज़ापुर,270500050052450000,नागोली
5,अकोला,5,मुर्तुज़ापुर,270500050053030000,निंभा
5,अकोला,5,मुर्तुज़ापुर,270500050052010000,पळसोडा
5,अकोला,5,मुर्तुज़ापुर,270500050051560000,पारद
5,अकोला,5,मुर्तुज़ापुर,270500050052100000,पिंगळा
5,अकोला,5,मुर्तुज़ापुर,270500050053070000,पिंपळशेंडा
5,अकोला,5,मुर्तुज़ापुर,270500050052220000,पिवशी
5,अकोला,5,मुर्तुज़ापुर,270500050052210000,पोता
5,अकोला,5,मुर्तुज़ापुर,270500050052200000,पोही
5,अकोला,5,मुर्तुज़ापुर,270500050052800000,फणी
5,अकोला,5,मुर्तुज़ापुर,270500050052520000,बपोरी
5,अकोला,5,मुर्तुज़ापुर,270500050052180000,बल्लारखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052260000,बहादरपुर
5,अकोला,5,मुर्तुज़ापुर,270500050052950000,बाळापूर
5,अकोला,5,मुर्तुज़ापुर,270500050053050000,बिडगांव
5,अकोला,5,मुर्तुज़ापुर,270500050052770000,बोरगाव
5,अकोला,5,मुर्तुज़ापुर,270500050052160000,बोर्टा
5,अकोला,5,मुर्तुज़ापुर,270500050052360000,ब्रम्ही खु.
5,अकोला,5,मुर्तुज़ापुर,270500050052370000,ब्रम्ही (बाई)
5,अकोला,5,मुर्तुज़ापुर,270500050052330000,ब्रम्ही बु.
5,अकोला,5,मुर्तुज़ापुर,270500050052070000,भगोरा
5,अकोला,5,मुर्तुज़ापुर,270500050051570000,भटोरी
5,अकोला,5,मुर्तुज़ापुर,270500050051690000,मंगरुळ कांबे
5,अकोला,5,मुर्तुज़ापुर,270500050052540000,मंदुरा
5,अकोला,5,मुर्तुज़ापुर,270500050052560000,मधापूरी
5,अकोला,5,मुर्तुज़ापुर,270500050052430000,मलकापूर
5,अकोला,5,मुर्तुज़ापुर,270500050052620000,माटोडा (वडगाव)
5,अकोला,5,मुर्तुज़ापुर,270500050051830000,माटोडा (हेंडज)
5,अकोला,5,मुर्तुज़ापुर,270500050052290000,माना
5,अकोला,5,मुर्तुज़ापुर,270500050053120000,मिरापुर
5,अकोला,5,मुर्तुज़ापुर,270500050051520000,मुंगशी
5,अकोला,5,मुर्तुज़ापुर,270500050052860000,मुरंबा
5,अकोला,5,मुर्तुज़ापुर,270500054050800000,मुर्तिजापूर
5,अकोला,5,मुर्तुज़ापुर,270500050053060000,मोझर
5,अकोला,5,मुर्तुज़ापुर,270500050052960000,मोहखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052380000,मोहबतपूर
5,अकोला,5,मुर्तुज़ापुर,270500050051740000,यशवंतपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052090000,येंडली
5,अकोला,5,मुर्तुज़ापुर,270500050052440000,रंभापूर
5,अकोला,5,मुर्तुज़ापुर,270500050052420000,रसुलपूर (जामठी बु)
5,अकोला,5,मुर्तुज़ापुर,270500050051670000,रसुलपूर (रेपाडखेड)
5,अकोला,5,मुर्तुज़ापुर,270500050052640000,राजनापूर खिनखिनी
5,अकोला,5,मुर्तुज़ापुर,270500050053080000,राजूरा घाटे
5,अकोला,5,मुर्तुज़ापुर,270500050052670000,राजूरा सरोदे
5,अकोला,5,मुर्तुज़ापुर,270500050052030000,रामखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052230000,रामटेक
5,अकोला,5,मुर्तुज़ापुर,270500050051760000,रेपाडखेड
5,अकोला,5,मुर्तुज़ापुर,270500050052170000,रोहणा
5,अकोला,5,मुर्तुज़ापुर,270500050052300000,लंघापुर
5,अकोला,5,मुर्तुज़ापुर,270500050052930000,लसनापूर
5,अकोला,5,मुर्तुज़ापुर,270500050051580000,लाईत
5,अकोला,5,मुर्तुज़ापुर,270500050051600000,लाखपूरी
5,अकोला,5,मुर्तुज़ापुर,270500050052130000,लोणसना
5,अकोला,5,मुर्तुज़ापुर,270500050052820000,लोधीपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052610000,वडगांव कुरुम
5,अकोला,5,मुर्तुज़ापुर,270500050051720000,वहीतपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052760000,वाई माना
5,अकोला,5,मुर्तुज़ापुर,270500050052340000,वाघजाळी
5,अकोला,5,मुर्तुज़ापुर,270500050051510000,विरवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050053110000,विराहीत
5,अकोला,5,मुर्तुज़ापुर,270500050052320000,शिरताळा
5,अकोला,5,मुर्तुज़ापुर,270500050052890000,शिवण खु.
5,अकोला,5,मुर्तुज़ापुर,270500050052790000,शेणी
5,अकोला,5,मुर्तुज़ापुर,270500050052980000,शेंद
5,अकोला,5,मुर्तुज़ापुर,270500050052040000,शेरवाडी
5,अकोला,5,मुर्तुज़ापुर,270500050052110000,शेलु बाजार
5,अकोला,5,मुर्तुज़ापुर,270500050051980000,शेलु वेताळ
5,अकोला,5,मुर्तुज़ापुर,270500050051700000,शेलू नजीक
5,अकोला,5,मुर्तुज़ापुर,270500050051890000,समशेरपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052310000,सहादतपूर
5,अकोला,5,मुर्तुज़ापुर,270500050051660000,साखरी
5,अकोला,5,मुर्तुज़ापुर,270500050051550000,सांगवा
5,अकोला,5,मुर्तुज़ापुर,270500050051620000,सांगवी
5,अकोला,5,मुर्तुज़ापुर,270500050052060000,सांजापूर (गोरेगाव)
5,अकोला,5,मुर्तुज़ापुर,270500050051810000,सांजापूर (हिरपूर)
5,अकोला,5,मुर्तुज़ापुर,270500050051880000,सालतवाडा
5,अकोला,5,मुर्तुज़ापुर,270500050052270000,सिकंदरपुर
5,अकोला,5,मुर्तुज़ापुर,270500050051800001,सिरसो-1
5,अकोला,5,मुर्तुज़ापुर,270500050051800002,सिरसो-2
5,अकोला,5,मुर्तुज़ापुर,270500050052740000,सुलतानपूर (कारली)
5,अकोला,5,मुर्तुज़ापुर,270500050052570000,सूलतानपूर (माना)
5,अकोला,5,मुर्तुज़ापुर,270500050052680000,सैदापुर
5,अकोला,5,मुर्तुज़ापुर,270500050052020000,सोनाळा
5,अकोला,5,मुर्तुज़ापुर,270500050051970000,सोनोरी
5,अकोला,5,मुर्तुज़ापुर,270500050052530000,सोनोरी (बपोरी )
5,अकोला,5,मुर्तुज़ापुर,270500050052750000,हमीदपुर
5,अकोला,5,मुर्तुज़ापुर,270500050052600000,हयातपूर
5,अकोला,5,मुर्तुज़ापुर,270500050051530000,हसनापूर
5,अकोला,5,मुर्तुज़ापुर,270500050051990000,हातगांव
5,अकोला,5,मुर्तुज़ापुर,270500050051820000,हिरपूर
5,अकोला,5,मुर्तुज़ापुर,270500050052190000,हिवरा कोरडे
5,अकोला,5,मुर्तुज़ापुर,270500050052000000,हेंडज
5,अकोला,5,मुर्तुज़ापुर,en_in,English
5,अकोला,5,मुर्तुज़ापुर,hi_in,Hindi
5,अकोला,5,मुर्तुज़ापुर,bn_in,Bengali
5,अकोला,5,मुर्तुज़ापुर,gj_in,Gujarati
5,अकोला,5,मुर्तुज़ापुर,pn_in,Punjabi
5,अकोला,5,मुर्तुज़ापुर,ml_in,Malayalam
5,अकोला,5,मुर्तुज़ापुर,tm_in,Tamil
5,अकोला,5,मुर्तुज़ापुर,tl_in,Telugu
5,अकोला,5,मुर्तुज़ापुर,kn_in,Kannada
5,अकोला,5,मुर्तुज़ापुर,or_in,Oriya
5,अकोला,5,मुर्तुज़ापुर,ur_in,Urdu
5,अकोला,5,मुर्तुज़ापुर,as_in,Assamese
5,अकोला,5,मुर्तुज़ापुर,mn_in,Manipuri(Assamese)
5,अकोला,5,मुर्तुज़ापुर,ni_in,Nepali
5,अकोला,5,मुर्तुज़ापुर,ko_in,Konkani
5,अकोला,5,मुर्तुज़ापुर,mi_in,Maithili(Devanagri)
5,अकोला,5,मुर्तुज़ापुर,di_in,Dogri
5,अकोला,5,मुर्तुज़ापुर,bo_in,Bodo
5,अकोला,5,मुर्तुज़ापुर,st_in,Santhali(Devanagri)
5,अकोला,5,मुर्तुज़ापुर,sd_in,Sindhi(Devanagri)
5,अकोला,5,मुर्तुज़ापुर,ks_in,Kashmiri(Devanagri)
5,अकोला,5,मुर्तुज़ापुर,ks.pa_in,Kashmiri(Perso Arabic)
5,अकोला,5,मुर्तुज़ापुर,sk_in,Sanskrit
7,अमरावती,5,चांदुर बाजार,5,चांदुर बाजार
7,अमरावती,5,चांदुर बाजार,4,अचलपुर
7,अमरावती,5,चांदुर बाजार,14,धामणगाव
7,अमरावती,5,चांदुर बाजार,6,मोर्शी
7,अमरावती,5,चांदुर बाजार,29,धाराशिव
7,अमरावती,5,चांदुर बाजार,19,छत्रपती संभाजीनगर
7,अमरावती,5,चांदुर बाजार,18,जालना
7,अमरावती,5,चांदुर बाजार,15,नांदेड
7,अमरावती,5,चांदुर बाजार,17,परभणी
7,अमरावती,5,चांदुर बाजार,27,बीड
7,अमरावती,5,चांदुर बाजार,28,लातूर
7,अमरावती,5,चांदुर बाजार,16,हिंगोली
7,अमरावती,5,चांदुर बाजार,21,ठाणे
7,अमरावती,5,चांदुर बाजार,36,पालघर
7,अमरावती,5,चांदुर बाजार,22,मंबई उपनगर
7,अमरावती,5,चांदुर बाजार,32,रत्नागिरी
7,अमरावती,5,चांदुर बाजार,24,रायगड
7,अमरावती,5,चांदुर बाजार,33,सिंधुदुर्ग
7,अमरावती,5,चांदुर बाजार,12,नांदगाव
7,अमरावती,5,चांदुर बाजार,11,दर्यापुर
7,अमरावती,5,चांदुर बाजार,13,चांदुर रेल्वे
7,अमरावती,5,चांदुर बाजार,9,अमरावती
7,अमरावती,5,चांदुर बाजार,10,भातकुली
7,अमरावती,5,चांदुर बाजार,8,तिवसा
7,अमरावती,5,चांदुर बाजार,26,अहमदनगर
7,अमरावती,5,चांदुर बाजार,3,अंजनगाव
7,अमरावती,5,चांदुर बाजार,2,सर्वे नंबर
7,अमरावती,5,चांदुर बाजार,1,धारणी
7,अमरावती,5,चांदुर बाजार,20,नाशिक
7,अमरावती,5,चांदुर बाजार,34,कोल्हापूर
7,अमरावती,5,चांदुर बाजार,25,पुणे
7,अमरावती,5,चांदुर बाजार,35,सांगली
7,अमरावती,5,चांदुर बाजार,31,सातारा
7,अमरावती,5,चांदुर बाजार,30,सोलापूर
7,अमरावती,5,चांदुर बाजार,7,वरुड
7,अमरावती,5,चांदुर बाजार,en_in,English
7,अमरावती,5,चांदुर बाजार,hi_in,Hindi
7,अमरावती,5,चांदुर बाजार,bn_in,Bengali
7,अमरावती,5,चांदुर बाजार,gj_in,Gujarati
7,अमरावती,5,चांदुर बाजार,pn_in,Punjabi
7,अमरावती,5,चांदुर बाजार,ml_in,Malayalam
7,अमरावती,5,चांदुर बाजार,tm_in,Tamil
7,अमरावती,5,चांदुर बाजार,tl_in,Telugu
7,अमरावती,5,चांदुर बाजार,kn_in,Kannada
7,अमरावती,5,चांदुर बाजार,or_in,Oriya
7,अमरावती,5,चांदुर बाजार,ur_in,Urdu
7,अमरावती,5,चांदुर बाजार,as_in,Assamese
7,अमरावती,5,चांदुर बाजार,mn_in,Manipuri(Assamese)
7,अमरावती,5,चांदुर बाजार,ni_in,Nepali
7,अमरावती,5,चांदुर बाजार,ko_in,Konkani
7,अमरावती,5,चांदुर बाजार,mi_in,Maithili(Devanagri)
7,अमरावती,5,चांदुर बाजार,di_in,Dogri
7,अमरावती,5,चांदुर बाजार,bo_in,Bodo
7,अमरावती,5,चांदुर बाजार,st_in,Santhali(Devanagri)
7,अमरावती,5,चांदुर बाजार,sd_in,Sindhi(Devanagri)
7,अमरावती,5,चांदुर बाजार,ks_in,Kashmiri(Devanagri)
7,अमरावती,5,चांदुर बाजार,ks.pa_in,Kashmiri(Perso Arabic)
7,अमरावती,5,चांदुर बाजार,sk_in,Sanskrit
7,अमरावती,4,अचलपुर,5,चांदुर बाजार
7,अमरावती,4,अचलपुर,4,अचलपुर
7,अमरावती,4,अचलपुर,14,धामणगाव
7,अमरावती,4,अचलपुर,6,मोर्शी
7,अमरावती,4,अचलपुर,29,धाराशिव
7,अमरावती,4,अचलपुर,19,छत्रपती संभाजीनगर
7,अमरावती,4,अचलपुर,18,जालना
7,अमरावती,4,अचलपुर,15,नांदेड
7,अमरावती,4,अचलपुर,17,परभणी
7,अमरावती,4,अचलपुर,27,बीड
7,अमरावती,4,अचलपुर,28,लातूर
7,अमरावती,4,अचलपुर,16,हिंगोली
7,अमरावती,4,अचलपुर,21,ठाणे
7,अमरावती,4,अचलपुर,36,पालघर
7,अमरावती,4,अचलपुर,22,मंबई उपनगर
7,अमरावती,4,अचलपुर,32,रत्नागिरी
7,अमरावती,4,अचलपुर,24,रायगड
7,अमरावती,4,अचलपुर,33,सिंधुदुर्ग
7,अमरावती,4,अचलपुर,12,नांदगाव
7,अमरावती,4,अचलपुर,11,दर्यापुर
7,अमरावती,4,अचलपुर,13,चांदुर रेल्वे
7,अमरावती,4,अचलपुर,9,अमरावती
7,अमरावती,4,अचलपुर,10,भातकुली
7,अमरावती,4,अचलपुर,8,अक्षरी सर्वे नंबर
7,अमरावती,4,अचलपुर,26,अहमदनगर
7,अमरावती,4,अचलपुर,3,अंजनगाव
7,अमरावती,4,अचलपुर,2,चिखलदरा
7,अमरावती,4,अचलपुर,1,धारणी
7,अमरावती,4,अचलपुर,20,नाशिक
7,अमरावती,4,अचलपुर,34,कोल्हापूर
7,अमरावती,4,अचलपुर,25,पुणे
7,अमरावती,4,अचलपुर,35,सांगली
7,अमरावती,4,अचलपुर,31,सातारा
7,अमरावती,4,अचलपुर,30,सोलापूर
7,अमरावती,4,अचलपुर,7,वरुड
7,अमरावती,4,अचलपुर,en_in,English
7,अमरावती,4,अचलपुर,hi_in,Hindi
7,अमरावती,4,अचलपुर,bn_in,Bengali
7,अमरावती,4,अचलपुर,gj_in,Gujarati
7,अमरावती,4,अचलपुर,pn_in,Punjabi
7,अमरावती,4,अचलपुर,ml_in,Malayalam
7,अमरावती,4,अचलपुर,tm_in,Tamil
7,अमरावती,4,अचलपुर,tl_in,Telugu
7,अमरावती,4,अचलपुर,kn_in,Kannada
7,अमरावती,4,अचलपुर,or_in,Oriya
7,अमरावती,4,अचलपुर,ur_in,Urdu
7,अमरावती,4,अचलपुर,as_in,Assamese
7,अमरावती,4,अचलपुर,mn_in,Manipuri(Assamese)
7,अमरावती,4,अचलपुर,ni_in,Nepali
7,अमरावती,4,अचलपुर,ko_in,Konkani
7,अमरावती,4,अचलपुर,mi_in,Maithili(Devanagri)
7,अमरावती,4,अचलपुर,di_in,Dogri
7,अमरावती,4,अचलपुर,bo_in,Bodo
7,अमरावती,4,अचलपुर,st_in,Santhali(Devanagri)
7,अमरावती,4,अचलपुर,sd_in,Sindhi(Devanagri)
7,अमरावती,4,अचलपुर,ks_in,Kashmiri(Devanagri)
7,अमरावती,4,अचलपुर,ks.pa_in,Kashmiri(Perso Arabic)
7,अमरावती,4,अचलपुर,sk_in,Sanskrit
7,अमरावती,6,मोर्शी,5,चांदुर बाजार
7,अमरावती,6,मोर्शी,4,अचलपुर
7,अमरावती,6,मोर्शी,14,धामणगाव
7,अमरावती,6,मोर्शी,6,मोर्शी
7,अमरावती,6,मोर्शी,29,धाराशिव
7,अमरावती,6,मोर्शी,19,छत्रपती संभाजीनगर
7,अमरावती,6,मोर्शी,18,जालना
7,अमरावती,6,मोर्शी,15,नांदेड
7,अमरावती,6,मोर्शी,17,परभणी
7,अमरावती,6,मोर्शी,27,बीड
7,अमरावती,6,मोर्शी,28,लातूर
7,अमरावती,6,मोर्शी,16,हिंगोली
7,अमरावती,6,मोर्शी,21,ठाणे
7,अमरावती,6,मोर्शी,36,पालघर
7,अमरावती,6,मोर्शी,22,मंबई उपनगर
7,अमरावती,6,मोर्शी,32,रत्नागिरी
7,अमरावती,6,मोर्शी,24,रायगड
7,अमरावती,6,मोर्शी,33,सिंधुदुर्ग
7,अमरावती,6,मोर्शी,12,नांदगाव
7,अमरावती,6,मोर्शी,11,दर्यापुर
7,अमरावती,6,मोर्शी,13,चांदुर रेल्वे
7,अमरावती,6,मोर्शी,9,अमरावती
7,अमरावती,6,मोर्शी,10,भातकुली
7,अमरावती,6,मोर्शी,8,तिवसा
7,अमरावती,6,मोर्शी,26,अहमदनगर
7,अमरावती,6,मोर्शी,3,अंजनगाव
7,अमरावती,6,मोर्शी,2,सर्वे नंबर
7,अमरावती,6,मोर्शी,1,धारणी
7,अमरावती,6,मोर्शी,20,नाशिक
7,अमरावती,6,मोर्शी,34,कोल्हापूर
7,अमरावती,6,मोर्शी,25,पुणे
7,अमरावती,6,मोर्शी,35,सांगली
7,अमरावती,6,मोर्शी,31,सातारा
7,अमरावती,6,मोर्शी,30,सोलापूर
7,अमरावती,6,मोर्शी,7,वरुड
7,अमरावती,6,मोर्शी,en_in,English
7,अमरावती,6,मोर्शी,hi_in,Hindi
7,अमरावती,6,मोर्शी,bn_in,Bengali
7,अमरावती,6,मोर्शी,gj_in,Gujarati
7,अमरावती,6,मोर्शी,pn_in,Punjabi
7,अमरावती,6,मोर्शी,ml_in,Malayalam
7,अमरावती,6,मोर्शी,tm_in,Tamil
7,अमरावती,6,मोर्शी,tl_in,Telugu
7,अमरावती,6,मोर्शी,kn_in,Kannada
7,अमरावती,6,मोर्शी,or_in,Oriya
7,अमरावती,6,मोर्शी,ur_in,Urdu
7,अमरावती,6,मोर्शी,as_in,Assamese
7,अमरावती,6,मोर्शी,mn_in,Manipuri(Assamese)
7,अमरावती,6,मोर्शी,ni_in,Nepali
7,अमरावती,6,मोर्शी,ko_in,Konkani
7,अमरावती,6,मोर्शी,mi_in,Maithili(Devanagri)
7,अमरावती,6,मोर्शी,di_in,Dogri
7,अमरावती,6,मोर्शी,bo_in,Bodo
7,अमरावती,6,मोर्शी,st_in,Santhali(Devanagri)
7,अमरावती,6,मोर्शी,sd_in,Sindhi(Devanagri)
7,अमरावती,6,मोर्शी,ks_in,Kashmiri(Devanagri)
7,अमरावती,6,मोर्शी,ks.pa_in,Kashmiri(Perso Arabic)
7,अमरावती,6,मोर्शी,sk_in,Sanskrit
